arm,asset,cohort,effect,global_task_id,kind,metric,noise_seed,query_fraction,query_position,total,value
,O1200,A,interaction,34,probe,tau1_first5_mse,5052251981188736845,0.75,206,,-0.001974649727344513
,O1200,A,cc_minus_cw,34,probe,inference_first5_mse,5052251981188736845,0.75,206,,3.249873407185078e-05
,O1200,A,wc_minus_ww,34,probe,inference_first5_mse,5052251981188736845,0.75,206,,-1.552118919789791e-05
,O1200,A,interaction,34,probe,inference_first5_mse,5052251981188736845,0.75,206,,4.801992326974869e-05
,O1200,B,cc_minus_cw,34,probe,full_mse,1750272122191094264,0.25,66,,-0.0011739879846572876
,O1200,B,wc_minus_ww,34,probe,full_mse,1750272122191094264,0.25,66,,-0.0004687272012233734
,O1200,B,interaction,34,probe,full_mse,1750272122191094264,0.25,66,,-0.0007052607834339142
,O1200,B,cc_minus_cw,34,probe,first5_mse,1750272122191094264,0.25,66,,-0.017294764518737793
,O1200,B,wc_minus_ww,34,probe,first5_mse,1750272122191094264,0.25,66,,-0.014179926365613937
,O1200,B,interaction,34,probe,first5_mse,1750272122191094264,0.25,66,,-0.0031148381531238556
,O1200,B,cc_minus_cw,34,probe,tau1_first5_mse,1750272122191094264,0.25,66,,-0.01963559165596962
,O1200,B,wc_minus_ww,34,probe,tau1_first5_mse,1750272122191094264,0.25,66,,-0.016171790659427643
,O1200,B,interaction,34,probe,tau1_first5_mse,1750272122191094264,0.25,66,,-0.003463800996541977
,O1200,B,cc_minus_cw,34,probe,inference_first5_mse,1750272122191094264,0.25,66,,0.003336608409881592
,O1200,B,wc_minus_ww,34,probe,inference_first5_mse,1750272122191094264,0.25,66,,0.0026445165276527405
,O1200,B,interaction,34,probe,inference_first5_mse,1750272122191094264,0.25,66,,0.0006920918822288513
,O1200,B,cc_minus_cw,34,probe,full_mse,2317014375466178463,0.75,199,,0.004189252853393555
,O1200,B,wc_minus_ww,34,probe,full_mse,2317014375466178463,0.75,199,,0.004128776490688324
,O1200,B,interaction,34,probe,full_mse,2317014375466178463,0.75,199,,6.047636270523071e-05
,O1200,B,cc_minus_cw,34,probe,first5_mse,2317014375466178463,0.75,199,,0.02815335988998413
,O1200,B,wc_minus_ww,34,probe,first5_mse,2317014375466178463,0.75,199,,0.026109009981155396
,O1200,B,interaction,34,probe,first5_mse,2317014375466178463,0.75,199,,0.0020443499088287354
,O1200,B,cc_minus_cw,34,probe,tau1_first5_mse,2317014375466178463,0.75,199,,0.02105306088924408
,O1200,B,wc_minus_ww,34,probe,tau1_first5_mse,2317014375466178463,0.75,199,,0.019830793142318726
,O1200,B,interaction,34,probe,tau1_first5_mse,2317014375466178463,0.75,199,,0.001222267746925354
,O1200,B,cc_minus_cw,34,probe,inference_first5_mse,2317014375466178463,0.75,199,,0.03922513127326965
,O1200,B,wc_minus_ww,34,probe,inference_first5_mse,2317014375466178463,0.75,199,,0.004958927631378174
,O1200,B,interaction,34,probe,inference_first5_mse,2317014375466178463,0.75,199,,0.03426620364189148
,O1200,A,cc_minus_cw,37,probe,full_mse,8442714955617139331,0.25,62,,-0.005180224776268005
,O1200,A,wc_minus_ww,37,probe,full_mse,8442714955617139331,0.25,62,,-0.005161121487617493
,O1200,A,interaction,37,probe,full_mse,8442714955617139331,0.25,62,,-1.9103288650512695e-05
,O1200,A,cc_minus_cw,37,probe,first5_mse,8442714955617139331,0.25,62,,-0.0034135431051254272
,O1200,A,wc_minus_ww,37,probe,first5_mse,8442714955617139331,0.25,62,,-0.002949140965938568
,O1200,A,interaction,37,probe,first5_mse,8442714955617139331,0.25,62,,-0.00046440213918685913
,O1200,A,cc_minus_cw,37,probe,tau1_first5_mse,8442714955617139331,0.25,62,,-0.002865135669708252
,O1200,A,wc_minus_ww,37,probe,tau1_first5_mse,8442714955617139331,0.25,62,,-0.002360876649618149
,O1200,A,interaction,37,probe,tau1_first5_mse,8442714955617139331,0.25,62,,-0.0005042590200901031
,O1200,A,cc_minus_cw,37,probe,inference_first5_mse,8442714955617139331,0.25,62,,-0.0029508844017982483
,O1200,A,wc_minus_ww,37,probe,inference_first5_mse,8442714955617139331,0.25,62,,-0.0028594806790351868
,O1200,A,interaction,37,probe,inference_first5_mse,8442714955617139331,0.25,62,,-9.140372276306152e-05
,O1200,A,cc_minus_cw,37,probe,full_mse,4151392753901295008,0.75,186,,0.007513940334320068
,O1200,A,wc_minus_ww,37,probe,full_mse,4151392753901295008,0.75,186,,0.007468312978744507
,O1200,A,interaction,37,probe,full_mse,4151392753901295008,0.75,186,,4.5627355575561523e-05
,O1200,A,cc_minus_cw,37,probe,first5_mse,4151392753901295008,0.75,186,,0.019390761852264404
,O1200,A,wc_minus_ww,37,probe,first5_mse,4151392753901295008,0.75,186,,0.019040584564208984
,O1200,A,interaction,37,probe,first5_mse,4151392753901295008,0.75,186,,0.0003501772880554199
,O1200,A,cc_minus_cw,37,probe,tau1_first5_mse,4151392753901295008,0.75,186,,0.002165265381336212
,O1200,A,wc_minus_ww,37,probe,tau1_first5_mse,4151392753901295008,0.75,186,,0.0019376575946807861
,O1200,A,interaction,37,probe,tau1_first5_mse,4151392753901295008,0.75,186,,0.00022760778665542603
,O1200,A,cc_minus_cw,37,probe,inference_first5_mse,4151392753901295008,0.75,186,,0.010256513953208923
,O1200,A,wc_minus_ww,37,probe,inference_first5_mse,4151392753901295008,0.75,186,,0.009950056672096252
,O1200,A,interaction,37,probe,inference_first5_mse,4151392753901295008,0.75,186,,0.0003064572811126709
,O1200,B,cc_minus_cw,37,probe,full_mse,895811180839841733,0.25,72,,-0.0006903260946273804
,O1200,B,wc_minus_ww,37,probe,full_mse,895811180839841733,0.25,72,,-0.000578068196773529
,O1200,B,interaction,37,probe,full_mse,895811180839841733,0.25,72,,-0.00011225789785385132
,O1200,B,cc_minus_cw,37,probe,first5_mse,895811180839841733,0.25,72,,-0.006399534642696381
,O1200,B,wc_minus_ww,37,probe,first5_mse,895811180839841733,0.25,72,,-0.006552979350090027
,O1200,B,interaction,37,probe,first5_mse,895811180839841733,0.25,72,,0.00015344470739364624
,O1200,B,cc_minus_cw,37,probe,tau1_first5_mse,895811180839841733,0.25,72,,-0.002984214574098587
,O1200,B,wc_minus_ww,37,probe,tau1_first5_mse,895811180839841733,0.25,72,,-0.002882426604628563
,O1200,B,interaction,37,probe,tau1_first5_mse,895811180839841733,0.25,72,,-0.00010178796947002411
,O1200,B,cc_minus_cw,37,probe,inference_first5_mse,895811180839841733,0.25,72,,-0.006807141005992889
,O1200,B,wc_minus_ww,37,probe,inference_first5_mse,895811180839841733,0.25,72,,-0.006840512156486511
,O1200,B,interaction,37,probe,inference_first5_mse,895811180839841733,0.25,72,,3.3371150493621826e-05
,O1200,B,cc_minus_cw,37,probe,full_mse,4825284986999109913,0.75,218,,-0.001436665654182434
,O1200,B,wc_minus_ww,37,probe,full_mse,4825284986999109913,0.75,218,,-0.0016141384840011597
,O1200,B,interaction,37,probe,full_mse,4825284986999109913,0.75,218,,0.00017747282981872559
,O1200,B,cc_minus_cw,37,probe,first5_mse,4825284986999109913,0.75,218,,0.01337037980556488
,O1200,B,wc_minus_ww,37,probe,first5_mse,4825284986999109913,0.75,218,,0.013136476278305054
,O1200,B,interaction,37,probe,first5_mse,4825284986999109913,0.75,218,,0.00023390352725982666
,O1200,B,cc_minus_cw,37,probe,tau1_first5_mse,4825284986999109913,0.75,218,,0.003205094486474991
,O1200,B,wc_minus_ww,37,probe,tau1_first5_mse,4825284986999109913,0.75,218,,0.003155957907438278
,O1200,B,interaction,37,probe,tau1_first5_mse,4825284986999109913,0.75,218,,4.9136579036712646e-05
,O1200,B,cc_minus_cw,37,probe,inference_first5_mse,4825284986999109913,0.75,218,,0.008230652660131454
,O1200,B,wc_minus_ww,37,probe,inference_first5_mse,4825284986999109913,0.75,218,,0.008073896169662476
,O1200,B,interaction,37,probe,inference_first5_mse,4825284986999109913,0.75,218,,0.00015675649046897888
CC,C600,,count,,rollout,success,,,,16,2
CW,C600,,count,,rollout,success,,,,16,3
WC,C600,,count,,rollout,success,,,,16,5
WW,C600,,count,,rollout,success,,,,16,4
CO,C600,,count,,rollout,success,,,,16,5
CC,O1200,,count,,rollout,success,,,,16,10
WW,O1200,,count,,rollout,success,,,,16,10
